	0.0000-0.0000	0.0000-0.0006	0.0006-0.0057	0.0058-0.0058	0.0058-0.0060	0.0060-0.0097	0.0097-0.0103	0.0110-0.0123	0.0123-0.0124	0.0124-0.0126	0.0126-0.0128	0.0128-0.0128	0.0128-0.0131	0.0131-0.0132	0.0132-0.0163	0.0164-0.0173	0.0175-0.0177	0.0177-0.0178	0.0178-0.0180	0.0181-0.0181	0.0181-0.0318	0.0333-0.0333	0.0404-0.0432	0.0457-0.0459	0.0459-0.0470	0.0528-0.1927	0.1927-0.2431	0.2555-0.2772	0.2772-1.5905	1.5905-1.6150	1.6150-1.6153	1.6153-6.0477	6.0477-6.0526	6.0526-6.0530	6.0530-6.0804	6.0804-6.1199	6.1199-6.1255	6.1255-20.0000	Source	Target
Folate-e0##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.9999999999958182	0.9999999999958182	0.9999999999958549	1.0000000000105622	0.999999999983065	0.999999999994154	4.500000000009847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000008962	0.999999999998734	0.9999999999980784	0.9999999999999862	0.9999999999999966	0.8729026295650454	0.9999999999991118	0.9999999999991118	0.9999999999991118	0.9999999999991118	0.9999999999991118	0.9999999999991118	0.9999999999990976	0.9999999999990976	0.9999999999990976	0.9999999999990976	0.9999999999990976	1.0000000000115854	0.9999999999991118	Folate-e0	L-Alanine-e0
Thiamine##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.9999999999946608	0.9999999999946608	0.9999999999953337	1.0000000000118163	0.9999999999795471	0.9999999999930551	5.000000000014431	-0.9999999999987114	-1.0000000000039602	-0.9999999999995979	-0.9999999999956044	-0.9999999999983988	-1.0000000000036635	-0.999999999992196	-0.999999999989789	-0.9999999999996774	-1.0000000000014564	-0.9999999999954587	-0.9999999999987498	-0.9999999999978736	-1.0000000000007065	-1.0000000000032234	-0.9999999999998638	-0.9999999999996146	-1.24148500382595	-1.0000000000012932	-1.0000000000012932	-1.0000000000012932	-1.0000000000012932	-1.0000000000012932	-1.0000000000012932	-1.0000000000013216	-1.0000000000013216	-1.0000000000013216	-1.0000000000013216	-1.0000000000013216	-0.9999999999838884	-1.000000000001151	Thiamine	L-Alanine-e0
PAN##L-Alanine-e0##Limosilactobacillus_reuteri_I49	84.27119748790322	84.27119748790322	84.27119748783906	84.27119748368841	84.27119749154537	84.27119748829507	-488.1124706350296	-51.534440073249186	-51.53444007308899	-51.534440073059685	-51.53444007303568	-51.53444007275881	-51.53444007220939	-51.534440073864644	-51.53444007419593	-51.53444007305059	-51.53444007282687	-51.534440073573634	-51.53444007315987	-53.03444007333967	-53.03444007298671	-53.03444007105308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Alanine-e0
Spermidine-e0##L-Methionine-e0##Limosilactobacillus_reuteri_I49	0.9999999999996616	0.9999999999996616	0.9999999999996585	0.9999999999993753	0.9999999999999143	0.9999999999997046	0.9999999999996426	0.9999999999996222	0.9999999999994941	1.000000000000014	1.0000000000005593	1.000000000001015	1.0000000000019988	0.9999999999997006	0.9999999999992767	0.9999999999999022	0.9999999999998381	0.9999999999997993	0.9999999999998823	0.9999999999997061	0.9999999999999332	0.9999999999979007	0.9999999999999544	0.9999999999999625	0.9611196003433361	0.9999999999999605	0.9999999999999605	0.9999999999999605	0.9999999999999605	0.9999999999999605	0.9999999999999605	0.9999999999999579	0.9999999999999579	0.9999999999999579	0.9999999999999579	0.9999999999999579	-13.74889412204996	0.9999999999999761	Spermidine-e0	L-Methionine-e0
PAN##L-Methionine-e0##Limosilactobacillus_reuteri_I49	-14.748894121424525	-14.748894121424525	-14.748894121413096	-14.748894120695438	-14.748894122026492	-14.748894121460841	-14.748894121393253	-14.748894121383207	-14.748894121328611	-14.748894121319758	-14.748894121311308	-14.748894121224328	-14.748894121043653	-14.748894121595484	-14.748894121709737	-14.748894121341047	-14.7488941213833	-14.74889412141392	-14.7488941213532	-14.74889412144107	-14.748894121319475	-14.748894120745014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Methionine-e0
Thiamine##L-Cysteine-e0##Limosilactobacillus_reuteri_I49	1.000000000000477	1.000000000000477	1.000000000000415	0.9999999999989794	1.0000000000016864	0.9999999999998227	0.9999999999993299	0.9999999999994861	0.999999999998329	0.9999999999987266	0.9999999999997878	0.9999999999996261	0.9999999999984764	1.0000000000010487	1.000000000001715	0.9999999999995787	1.0000000000049076	0.9999999999973435	0.9999999999994672	1.0000000000005855	0.9999999999996707	0.9999999999991669	0.9999999999997496	1.000000000000289	0.9617633270406157	1.0000000000007603	1.0000000000007603	1.0000000000007603	1.0000000000007603	1.0000000000007603	1.0000000000007603	1.0000000000007545	1.0000000000007545	1.0000000000007545	1.0000000000007545	1.0000000000007545	1.0000000000035107	1.0000000000007794	Thiamine	L-Cysteine-e0
PAN##L-Cysteine-e0##Limosilactobacillus_reuteri_I49	-8.397459504983086	-8.397459504983086	-8.39745950497674	-8.39745950461481	-8.397459505274556	-8.397459504824361	-8.397459504753046	-8.397459504768978	-8.397459504733503	-8.397459504730747	-8.397459504724	-8.397459504691271	-8.39745950456976	-8.397459504941434	-8.397459505035766	-8.39745950478776	-8.397459505453337	-8.397459504508038	-8.39745950477613	-8.397459504905903	-8.397459504792055	-8.397459504511108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
PAN##L-Leucine-e0##Limosilactobacillus_reuteri_I49	-47.22328715543607	-47.22328715543607	-47.223287155403575	-47.22328715305714	-47.223287157221385	-47.22328715545148	-47.22328715523738	-47.223287155207856	-47.22328715504559	-47.223287155020806	-47.22328715499239	-47.223287154716935	-47.223287154151734	-47.22328715588562	-47.22328715624501	-47.223287155091015	-47.22328715541193	-47.22328715518419	-47.22328715512904	-47.22328715540832	-47.223287155024416	-47.223287153171725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Leucine-e0
PAN##L-Isoleucine-e0##Limosilactobacillus_reuteri_I49	-38.57060811267497	-38.57060811267497	-38.57060811264564	-38.57060811084803	-38.57060811423478	-38.57060811273405	-38.570608112553664	-38.57060811252867	-38.57060811239009	-38.57060811236813	-38.57060811234587	-38.570608112122	-38.570608111652	-38.57060811308425	-38.5706081133812	-38.57060811242097	-38.57060811261521	-38.57060811258109	-38.57060811245559	-38.57060811268944	-38.57060811237649	-38.570608110900444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Isoleucine-e0
Thiamine##L-Tyrosine-e0##Limosilactobacillus_reuteri_I49	1.0000000000007905	1.0000000000007905	1.0000000000006937	0.9999999999983036	1.000000000002916	1.0000000000000941	0.9999999999994287	0.9999999999994125	0.9999999999977071	0.9999999999985355	1.0000000000000893	0.9999999999996398	0.9999999999978235	1.0000000000018068	1.0000000000027627	0.9999999999994509	1.0000000000054732	0.9999999999973044	0.9999999999992791	1.0000000000008604	0.9999999999995404	0.9999999999987564	0.9999999999996885	1.0000000000002582	0.9409303969088453	1.000000000000695	1.000000000000695	1.000000000000695	1.000000000000695	1.000000000000695	1.000000000000695	1.0000000000006894	1.0000000000006894	1.0000000000006894	1.0000000000006894	1.0000000000006894	1.000000000004951	1.0000000000007347	Thiamine	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Limosilactobacillus_reuteri_I49	-12.972744790283482	-12.972744790283482	-12.97274479027341	-12.972744789671873	-12.972744790795211	-12.97274479011507	-12.97274479001848	-12.97274479002866	-12.97274478997605	-12.972744789970532	-12.972744789960585	-12.97274478989884	-12.97274478970674	-12.972744790282142	-12.972744790416842	-12.972744790032415	-12.97274479078452	-12.97274478976312	-12.972744790012953	-12.972744790202295	-12.97274479003787	-12.972744789561034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Tyrosine-e0
PAN##L-Phenylalanine-e0##Limosilactobacillus_reuteri_I49	-19.790702065752487	-19.790702065752487	-19.79070206573758	-19.790702064819445	-19.7907020665609	-19.790702065787343	-19.790702065694486	-19.79070206568132	-19.79070206560978	-19.790702065598353	-19.790702065586927	-19.79070206547127	-19.790702065229958	-19.790702065966588	-19.790702066119266	-19.790702065625204	-19.79070206572158	-19.7907020657078	-19.790702065642037	-19.790702065762275	-19.79070206560091	-19.790702064834697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Phenylalanine-e0
Thiamine##L-Serine-e0##Limosilactobacillus_reuteri_I49	1.0000000000021543	1.0000000000021543	1.0000000000019216	19.99999999935029	0.0	0.0	0.0	0.0	0.0	0.0	-3.3333333333258213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	L-Serine-e0
PAN##L-Serine-e0##Limosilactobacillus_reuteri_I49	-29.752457226365728	-29.752457226365728	-29.752457226342298	-4914.318673214961	-26.87047946632241	-26.87047946543393	-26.87047946532308	-26.870479465304136	-26.870479465221813	-26.87047946520923	-49.617799803832206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Serine-e0
Spermidine-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.999999999949793	-2.999999999949793	-2.9999999999493885	0.0	0.0	-1.9999999999966105	-2.4999999999831743	-2.666666666654391	-2.999999999978414	-1.0000000000028255	-0.33333333336424037	3.9999999999025877	3.9999999998119398	-2.0000000000026565	-3.500000000022728	-1.8333333333309605	-6.000000000041883	-0.9999999999904062	-3.500000000003409	-2.3235294117640737	-0.9999999999976736	-0.999999999893732	-1.0000000000013178	-1.0000000000005713	-0.8546163993603643	0.8333333333339004	0.8333333333339004	0.8333333333339004	0.8333333333339004	0.8333333333339004	0.8333333333339004	0.8333333333337917	0.8333333333337917	0.8333333333337917	0.8333333333337917	0.8333333333337917	-947.7541906983283	3.333333333335317	Spermidine-e0	NH3-e0
Melitose-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.5000000000386944	-2.5000000000386944	-2.500000000038641	4.999999999838039	5.000000000277213	0.0	-2.000000000000618	-2.6666666666626444	-3.9999999999717284	-1.9999999999964777	-1.0000000000385807	1.9999999999179623	1.9999999998899334	0.0	-0.49999999999053524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0528667638692333	-28.61858200719072	-28.61858200719072	-28.61858200719072	-28.61858200719072	-28.61858200719072	-28.61858200719072	-28.618582007189207	-28.618582007189207	-28.618582007189207	-28.618582007189207	-28.618582007189207	1.6666666665978476	1.6666666666679504	Melitose-e0	NH3-e0
Folate-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-7.5000000001105045	-7.5000000001105045	-7.500000000109515	17.999999999407553	18.00000000091296	0.9999999999901873	-2.500000000017559	-4.000000000004031	-6.999999999952186	-4.999999999977653	-4.333333333340358	-7.999999999946298	-7.99999999979286	2.0000000000090368	4.500000000072284	-1.8333333333285275	14.00000000009931	-5.000000000010963	4.499999999996473	0.3235294117635185	-3.9999999999814215	-5.4999999999701865	-5.49999999999892	3.5000000000010205	3.632166909674177	8.166666666673203	8.166666666673203	8.166666666673203	8.166666666673203	8.166666666673203	8.166666666673203	8.166666666673057	8.166666666673057	8.166666666673057	8.166666666673057	8.166666666673057	8.16666666689655	8.166666666672596	Folate-e0	NH3-e0
Urea-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.49999999997777644	0.49999999997777644	0.49999999997880806	4.999999999898593	5.000000000165603	1.9999999999980098	1.9999999999920024	1.9999999999946663	1.9999999999930513	1.0000000000050255	0.6666666666854588	-1.9999999999388045	-1.9999999998785194	2.000000000001405	3.0000000000160862	1.6666666666671748	5.0000000000235625	0.9999999999965609	3.0000000000000364	2.058823529411366	1.0000000000017784	0.9999999999729825	1.0000000000001925	2.0000000000002918	1.9735666180657363	2.0000000000003793	2.0000000000003793	2.0000000000003793	2.0000000000003793	2.0000000000003793	2.0000000000003793	2.00000000000032	2.00000000000032	2.00000000000032	2.00000000000032	2.00000000000032	2.000000000015392	2.000000000000334	Urea-e0	NH3-e0
Sucrose##NH3-e0##Limosilactobacillus_reuteri_I49	-2.000000000017471	-2.000000000017471	-2.0000000000171054	3.9999999998452522	4.000000000195337	0.0	-1.0000000000007148	-1.33333333333143	-1.9999999999858866	-0.9999999999984113	-0.3333333333597628	1.9999999999399527	1.9999999999110265	0.0	-0.49999999999798506	-0.8333333333319467	0.0	0.0	0.0	0.0	0.0	-0.9999999999614164	-0.9999999999988868	0.0	0.06608345483625638	1.1666666666699481	1.1666666666699481	1.1666666666699481	1.1666666666699481	1.1666666666699481	1.1666666666699481	1.1666666666698766	1.1666666666698766	1.1666666666698766	1.1666666666698766	1.1666666666698766	1.166666666633911	1.1666666666672336	Sucrose	NH3-e0
Thiamine##NH3-e0##Limosilactobacillus_reuteri_I49	-9.500000000150175	-9.500000000150175	-9.500000000131319	18.999999999352102	19.000000001120693	-2.000000000011914	-6.000000000024555	-8.000000000005583	-12.999999999920744	-7.999999999985077	-6.333333333389877	-8.000000000037463	-7.99999999987844	2.0000000000144422	4.500000000102289	-3.8333333333340045	17.000000000160597	-8.000000000029777	4.500000000004409	0.14705882352685282	-5.499999999988592	-6.999999999949062	-7.000000000001291	4.0000000000012035	4.251117128380063	10.833333333340763	10.833333333340763	10.833333333340763	10.833333333340763	10.833333333340763	10.833333333340763	10.833333333340523	10.833333333340523	10.833333333340523	10.833333333340523	10.833333333340523	10.833333333652364	10.833333333342685	Thiamine	NH3-e0
Riboflavin##NH3-e0##Limosilactobacillus_reuteri_I49	-7.500000000072267	-7.500000000072267	-7.500000000071383	14.999999999423238	15.00000000075023	0.0	-3.5000000000059726	-4.666666666664023	-6.999999999955602	-4.499999999987844	-3.6666666666901198	-4.000000000017301	-3.999999999954338	0.0	1.0000000000411242	-2.666666666663202	6.500000000054793	-4.500000000006423	0.9999999999974648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	NH3-e0
PAN##NH3-e0##Limosilactobacillus_reuteri_I49	2448.2633205716966	2448.2633205716966	2448.263320569812	-4908.999575972013	-4908.999576402794	182.34579967560552	754.7294677976519	548.1573525844907	707.6694390986661	741.7904196062279	753.1640797751189	1349.560100135437	1349.560100118755	-96.09446638543342	-460.4641705638654	508.1311257653068	-2095.1554247205045	1028.7884358619892	-548.8443782763328	73.50265892611134	776.0134538104866	772.6205823519888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	NH3-e0
Pyruvate-e0##Pyruvate-e0##Limosilactobacillus_reuteri_I49	-0.9999999999999996	-0.9999999999999996	-1.0	-1.0	-0.9999999999999996	-1.0000000000000004	-0.9999999999999996	-1.0	-1.0000000000000009	-1.000000000000001	-1.0000000000000018	-1.0000000000000004	-1.0	-1.0000000000000002	-0.9999999999999982	-0.9999999999999998	-1.0000000000000009	-1.0	-0.9999999999999996	-1.0000000000000007	-0.9999999999999996	-1.000000000000001	-1.0	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	-1.0000000000000016	Pyruvate-e0	Pyruvate-e0
PAN##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	-16.66100964618179	-16.66100964618179	-16.661009646174193	-16.6610096452732	4870.7871845333075	-220.558191543636	-220.55819154255772	-159.51208651684368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359793493	-0.7060625359793493	-0.7060625359784574	-0.7060625359321689	-0.7060625360004289	-0.7060625359763301	-0.7060625359736827	-0.7060625359733874	-0.7060625359713533	-0.7060625359710554	-0.7060625359706215	-0.7060625359659077	-0.7060625359572182	-0.7060625359850903	-0.7060625359909255	-0.706062535972456	-0.7060625359834031	-0.7060625359717776	-0.7060625359721483	-0.7060625359778835	-0.7060625359708904	-0.7060625359405812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359761675	-0.7060625359761675	-0.7060625359756777	-0.7060625359483795	-0.7060625360060535	-0.7060625359781549	-0.7060625359745839	-0.7060625359740978	-0.7060625359714524	-0.7060625359710349	-0.7060625359706293	-0.7060625359668655	-0.706062535958494	-0.7060625359839557	-0.7060625359893016	-0.7060625359718696	-0.706062535975175	-0.7060625359755383	-0.7060625359723605	-0.7060625359770581	-0.7060625359709316	-0.7060625359462657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Limosilactobacillus_reuteri_I49	-1.7060625359835828	-1.7060625359835828	-1.7060625359817472	-1.706062535894892	-1.7060625360519737	-1.7060625359845425	-1.7060625359764265	-1.7060625359748482	-1.7060625359679802	-1.7060625359668429	-1.7060625359658288	-1.706062535954228	-1.7060625359306691	-1.7060625360028918	-1.7060625360179174	-1.7060625359694013	-1.706062535983486	-1.7060625359712736	-1.7060625359708284	-1.7060625359821322	-1.7060625359664205	-1.7060625359026402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fe2+-e0
PAN##K+-e0##Limosilactobacillus_reuteri_I49	-0.7060625358269556	-0.7060625358269556	-0.706062535819349	-0.7060625359268276	-0.7060625360262013	-0.7060625359883661	-0.7060625359824396	-0.7060625359805807	-0.7060625359609289	-0.7060625359570373	-0.7060625359578442	-0.7060625359505638	-0.7060625359244934	-0.7060625359909166	-0.7060625360049384	-0.7060625359464767	-0.7060625356722566	-0.7060625362001676	-0.7060625359497527	-0.7060625359559047	-0.7060625359578622	-0.7060625359802765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	K+-e0
D-Mannose-e0##D-Mannose-e0##Limosilactobacillus_reuteri_I49	-1.0000000000000002	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-1.0	-0.9999999999999997	-0.9999999999999994	-1.0000000000000016	-1.0000000000000007	-1.0000000000000009	-0.9999999999999988	-0.9999999999999999	-0.999999999999999	-1.0000000000000004	-1.0000000000000013	-1.0000000000000013	-1.0	-1.0000000000000016	-1.0000000000000002	-1.0	-0.9999999999999998	-0.9999999999999998	-1.0	-1.0000000000000002	-1.0000000000000004	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999992	-1.0000000000000024	D-Mannose-e0	D-Mannose-e0
Melitose-e0##Melitose-e0##Limosilactobacillus_reuteri_I49	-1.0000000000000007	-1.0000000000000007	-0.9999999999999992	-0.9999999999999997	-0.9999999999999997	-0.9999999999999981	-0.9999999999999993	-1.0000000000000007	-0.9999999999999993	-0.9999999999999981	-1.0000000000000007	-0.9999999999999993	-1.0000000000000002	-0.9999999999999998	-1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000002	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0	-0.9999999999999982	Melitose-e0	Melitose-e0
PAN##L-Tryptophan-e0##Limosilactobacillus_reuteri_I49	-6.121310173820092	-6.121310173820092	-6.121310173815345	-6.121310173520641	-6.12131017406641	-6.1213101738363305	-6.121310173808285	-6.121310173804332	-6.121310173781887	-6.121310173778281	-6.121310173774723	-6.121310173739064	-6.121310173663467	-6.121310173892762	-6.121310173940155	-6.121310173787038	-6.121310173804176	-6.121310173815124	-6.121310173791561	-6.121310173827725	-6.121310173778671	-6.121310173539834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Tryptophan-e0
PAN##Mg-e0##Limosilactobacillus_reuteri_I49	-0.7060625359768897	-0.7060625359768897	-0.706062535976363	-0.7060625359432752	-0.7060625360062713	-0.7060625359780848	-0.7060625359746964	-0.7060625359741945	-0.7060625359715756	-0.7060625359711519	-0.7060625359707383	-0.7060625359666265	-0.7060625359578612	-0.7060625359844177	-0.7060625359899043	-0.7060625359721064	-0.7060625359732328	-0.7060625359760503	-0.7060625359724041	-0.7060625359771231	-0.7060625359714288	-0.706062535943834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Mg-e0
Folate-e0##Folate-e0##Limosilactobacillus_reuteri_I49	-0.9999999999999999	-0.9999999999999999	-1.0000000000000018	-1.0000000000000009	-1.0000000000000053	-1.0000000000000016	-0.9999999999999986	-0.9999999999999997	-1.0	-1.0000000000000007	-0.9999999999999989	-1.0000000000000004	-1.0000000000000002	-1.0000000000000007	-1.0000000000000013	-1.0	-0.9999999999999981	-1.000000000000003	-1.0000000000000002	-0.9999999999999999	-0.999999999999998	-0.9999999999999991	-0.9999999999999997	-1.0000000000000002	-1.000000000000001	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000027	-1.0000000000000022	-0.9999999999999997	Folate-e0	Folate-e0
Urea-e0##Urea-e0##Limosilactobacillus_reuteri_I49	-1.0000000000000002	-1.0000000000000002	-0.9999999999999993	-1.000000000000002	-0.9999999999999991	-1.0	-1.0000000000000009	-1.0000000000000002	-1.0	-0.9999999999999998	-1.0000000000000002	-0.9999999999999987	-0.9999999999999996	-1.0000000000000004	-0.9999999999999993	-0.9999999999999998	-0.9999999999999987	-0.9999999999999991	-1.0000000000000016	-0.9999999999999996	-1.0000000000000007	-1.0000000000000004	-0.9999999999999991	-1.000000000000001	-0.9999999999999996	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-1.0000000000000009	Urea-e0	Urea-e0
Sucrose##Sucrose##Limosilactobacillus_reuteri_I49	-0.9999999999999994	-0.9999999999999994	-0.9999999999999998	-0.9999999999999986	-1.0000000000000002	-1.0000000000000007	-0.9999999999999999	-0.9999999999999983	-0.9999999999999997	-0.9999999999999991	-1.0000000000000002	-0.9999999999999996	-0.9999999999999952	-0.9999999999999959	-0.9999999999999963	-1.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000027	-1.0000000000000002	-1.0000000000000009	-0.9999999999999994	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	Sucrose	Sucrose
