	0.0000-0.0006	0.0006-0.0020	0.0020-0.0022	0.0022-0.0057	0.0057-0.0080	0.0084-0.0085	0.0086-0.0094	0.0098-0.0111	0.0111-0.0116	0.0119-0.0119	0.0119-0.0120	0.0120-0.0120	0.0121-0.0124	0.0125-0.0125	0.0125-0.0152	0.0152-0.0153	0.0153-0.0154	0.0257-0.0257	0.0257-0.0484	0.0484-0.0485	0.0485-0.0485	0.0510-0.0511	0.0511-0.0512	0.0512-0.1668	0.1668-0.2756	0.2756-0.2758	0.2758-0.2758	0.2758-0.2773	0.2773-0.3754	0.3754-0.3835	0.3835-0.4900	0.4900-0.5254	0.5254-10.3682	10.3682-10.3684	10.3684-10.4667	10.4667-10.4667	10.4668-20.0000	Source	Target
Thiamine##L-Alanine-e0##Limosilactobacillus_reuteri_I49	0.999999999994828	0.9999999999955129	0.9999999999955129	0.9999999999953071	0.9999999999932709	1.7361339077832576	1.7361339077832576	-73.1743588541417	-73.17435885514419	-73.17435885538248	-73.17435885536202	-73.17435885698342	-73.17435885626185	-2.0850202174105927	-1.5540388582250717	-73.17435884922543	-73.17435885237296	-73.17435886306293	-73.17435886306293	-73.17435886306293	-73.17435886306293	-73.17435886306293	-73.17435886306293	-73.17435886306293	-73.17435884214865	-73.1743588373024	-1.0530685456609326	-73.17435883234498	-73.17435884070596	-1.4673911502032624	-37.678902509266436	-37.67890250923176	-37.67890250945834	-37.67890250945834	-37.67890250945834	-37.67890250945834	-37.67890250945834	Thiamine	L-Alanine-e0
PAN##L-Alanine-e0##Limosilactobacillus_reuteri_I49	84.27119748790685	84.27119748783315	84.27119748783315	84.27119748786487	84.27119748839243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Alanine-e0
Spermidine-e0##L-Methionine-e0##Limosilactobacillus_reuteri_I49	0.9999999999996674	0.9999999999996704	0.9999999999996704	0.9999999999996728	0.9999999999997157	0.9900895411401097	0.9900895411401097	0.9999999999991118	1.0000000000003664	1.0000000000004077	1.0000000000004605	1.000000000002557	1.0000000000019438	0.9112779266312834	1.0132135914796045	1.0000000000031157	1.0000000000027167	1.0000000000007072	1.0000000000007072	1.0000000000007072	1.0000000000007072	1.0000000000007072	1.0000000000007072	1.0000000000007072	0.9999999999974958	0.9999999999966026	0.9894484620014382	0.9999999999971071	0.9999999999981768	1.013376496528967	0.9999999999993646	0.9999999999993858	0.9999999999986922	0.9999999999986922	0.9999999999986922	0.9999999999986922	0.9999999999986922	Spermidine-e0	L-Methionine-e0
PAN##L-Methionine-e0##Limosilactobacillus_reuteri_I49	-14.748894121426055	-14.748894121414873	-14.748894121414873	-14.748894121418507	-14.748894121477564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Methionine-e0
Thiamine##L-Cysteine-e0##Limosilactobacillus_reuteri_I49	1.0000000000004634	1.0000000000004068	1.0000000000004068	1.0000000000004228	0.9999999999998748	0.9266457002504688	0.9266457002504688	-10.760703228766692	-10.760703228904992	-10.760703228947197	-10.760703228943667	-10.76070322917809	-10.760703229075414	0.8231975873861126	0.9097202012973834	-10.760703228048762	-10.760703228496698	-10.760703230063788	-10.760703230063788	-10.760703230063788	-10.760703230063788	-10.760703230063788	-10.760703230063788	-10.760703230063788	-10.760703227058281	-10.760703226178313	0.9682885224049235	-10.760703225303887	-10.760703226802214	0.9238393150048869	-4.976772000834793	-4.976772000830596	-4.976772000856989	-4.976772000856989	-4.976772000856989	-4.976772000856989	-4.976772000856989	Thiamine	L-Cysteine-e0
PAN##L-Cysteine-e0##Limosilactobacillus_reuteri_I49	-8.397459504983308	-8.397459504978098	-8.397459504978098	-8.397459504980034	-8.397459504838611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Cysteine-e0
PAN##L-Leucine-e0##Limosilactobacillus_reuteri_I49	-47.223287155346114	-47.2232871553103	-47.2232871553103	-47.223287155319525	-47.223287155523174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Leucine-e0
PAN##L-Isoleucine-e0##Limosilactobacillus_reuteri_I49	-38.570608112677775	-38.57060811264747	-38.57060811264747	-38.570608112658014	-38.57060811278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Isoleucine-e0
Thiamine##L-Tyrosine-e0##Limosilactobacillus_reuteri_I49	1.000000000000772	1.0000000000006715	1.0000000000006715	1.0000000000007012	1.0000000000001537	0.8866792260970505	0.8866792260970505	-17.168423610864348	-17.168423611106157	-17.168423611179016	-17.16842361117382	-17.168423611535594	-17.168423611377616	0.7268682777458553	0.860532011187859	-17.168423609760477	-17.16842361046521	-17.168423612953983	-17.168423612953983	-17.168423612953983	-17.168423612953983	-17.168423612953983	-17.168423612953983	-17.168423612953983	-17.168423608070437	-17.16842360678858	0.9510107901658704	-17.168423605500795	-17.168423607789833	0.882343805420104	-8.23316602962686	-8.233166029629185	-8.233166029671743	-8.233166029671743	-8.233166029671743	-8.233166029671743	-8.233166029671743	Thiamine	L-Tyrosine-e0
PAN##L-Tyrosine-e0##Limosilactobacillus_reuteri_I49	-12.972744790284285	-12.972744790274243	-12.972744790274243	-12.972744790278742	-12.972744790137329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Tyrosine-e0
PAN##L-Phenylalanine-e0##Limosilactobacillus_reuteri_I49	-19.79070206575427	-19.79070206573868	-19.79070206573868	-19.79070206574431	-19.790702065811107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Phenylalanine-e0
Thiamine##L-Serine-e0##Limosilactobacillus_reuteri_I49	1.0000000000018274	1.000000000001603	1.000000000001603	1.0000000000016636	1.0000000000013745	0.7401034605308219	0.7401034605308219	-40.6685331511782	-40.66853315176939	309.71028189647444	309.71028189638315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	L-Serine-e0
PAN##L-Serine-e0##Limosilactobacillus_reuteri_I49	-29.752457226281276	-29.752457226259583	-29.752457226259583	-29.75245722626817	-29.752457226193815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Serine-e0
Spermidine-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.9999999999508433	-2.9999999999515747	-2.9999999999515747	-2.9999999999517866	-2.000000000000027	-2.000068875817058	-2.000068875817058	-2.999999999921083	-1.0000000000273674	-0.33333333335929477	-0.3333333333624808	-1.0000000001708869	-1.0000000001313736	4.860190239267089	-1.8727722073496078	-1.000000000207836	-1.0000000001815075	-1.0000000000490932	-1.0000000000490932	-1.0000000000490932	-1.0000000000490932	-1.0000000000490932	-1.0000000000490932	-1.0000000000490932	-0.9999999998373977	-0.9999999997795481	-0.30265700761462183	-0.999999999812927	-0.9999999998832064	-1.8835322645053516	-0.9999999999616616	-0.9999999999620474	2.0000000001322453	2.0000000001322453	2.0000000001322453	2.0000000001322453	2.0000000001322453	Spermidine-e0	NH3-e0
Melitose-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-2.5000000000376685	-2.5000000000363953	-2.5000000000363953	-2.5000000000378857	0.0	-0.0002755032682498702	-0.0002755032682498702	-4.000000000307692	-2.000000000311942	-1.0000000002422327	-1.000000000246978	-2.0000000004703717	-2.0000000004130594	6.7902853589119765	-0.25445558530328427	-2.0000000002349303	-2.0000000003219083	-2.0000000005775465	-2.0000000005775465	-2.0000000005775465	-2.0000000005775465	-2.0000000005775465	-2.0000000005775465	-2.0000000005775465	-2.000000000159632	-2.0000000000206763	-0.6053140152242154	-1.9999999999393299	-2.000000000162554	-0.23293547099077794	-2.000000000025638	-2.000000000025324	8.00000000017915	8.00000000017915	8.00000000017915	8.00000000017915	8.00000000017915	Melitose-e0	NH3-e0
Folate-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-7.500000000110734	-7.500000000106045	-7.500000000106045	-7.500000000110846	0.9999999999995862	0.9995178692804951	0.9995178692804951	939.9578477669886	687.5906692050128	599.5792987788174	599.5792987786523	677.1735359340405	677.1735359276838	3.7902853589056837	2.85494986613795	677.1735358634156	677.1735358919179	677.1735359902424	677.1735359902424	677.1735359902424	677.1735359902424	677.1735359902424	677.1735359902424	677.1735359902424	677.173535796661	677.1735357451663	-2.367858893823858	677.1735356971702	677.1735357840798	2.0682581160374394	341.679582823415	341.6795828233672	558.5933334605833	558.5933334605833	558.5933334605833	558.5933334605833	558.5933334605833	Folate-e0	NH3-e0
O2-e0##NH3-e0##Limosilactobacillus_reuteri_I49	-9.00000000001833	-8.99999999996743	-8.99999999996743	-8.999999999959895	0.0	0.0006887581695715023	0.0006887581695715023	9.999999998839607	0.9999999995321973	-2.000000000369892	-2.000000000356187	1.0000000001874987	1.0000000000335203	-25.370856076732572	0.12722779265106107	0.9999999999211491	0.9999999999560946	1.000000000083685	1.000000000083685	1.000000000083685	1.000000000083685	1.000000000083685	1.000000000083685	1.000000000083685	1.0000000000489777	1.0000000000388203	0.8605314015222226	1.0000000000513347	1.0000000000572176	0.11646773549525859	1.0000000000131177	1.0000000000136282	0.0	0.0	0.0	0.0	0.0	O2-e0	NH3-e0
Urea-e0##NH3-e0##Limosilactobacillus_reuteri_I49	0.4999999999783306	0.49999999997842537	0.49999999997842537	0.49999999997846245	1.999999999999905	1.9999999999999098	1.9999999999999098	1.9999999998138844	0.9999999999092967	0.6666666665880485	0.6666666665864858	0.999999999978182	0.9999999999615974	-1.9300951196364788	1.872772207348803	1.0000000000439586	1.0000000000037021	0.9999999998751857	0.9999999998751857	0.9999999998751857	0.9999999998751857	0.9999999998751857	0.9999999998751857	0.9999999998751857	0.9999999999520204	0.9999999999695011	1.2789371969552834	0.9999999999830256	0.9999999999587473	1.883532264504712	0.9999999999880079	0.9999999999881708	0.0	0.0	0.0	0.0	0.0	Urea-e0	NH3-e0
Sucrose##NH3-e0##Limosilactobacillus_reuteri_I49	-2.000000000017394	-2.000000000016886	-2.000000000016886	-2.000000000017925	0.0	-0.00013775163416531	-0.00013775163416531	-2.000000000237039	-1.000000000217594	-0.3333333334849525	-0.3333333334909206	-1.0000000003045064	-1.0000000002680727	4.8601902392745435	-0.12722779265181489	-1.0000000001764604	-1.0000000002229095	-1.0000000003494516	-1.0000000003494516	-1.0000000003494516	-1.0000000003494516	-1.0000000003494516	-1.0000000003494516	-1.0000000003494516	-1.0000000000806013	-0.9999999999954388	-0.023719810656982875	-0.9999999999371414	-1.0000000000859657	-0.11646773549542812	-1.0000000000115628	-1.0000000000109046	6.000000000134407	6.000000000134407	6.000000000134407	6.000000000134407	6.000000000134407	Sucrose	NH3-e0
Thiamine##NH3-e0##Limosilactobacillus_reuteri_I49	-9.500000000147143	-9.5000000001281	-9.5000000001281	-9.500000000133506	0.0	-0.0008953856216490331	-0.0008953856216490331	1878.9156955350386	1376.6813384107086	1201.4919308915532	1201.491930891208	1356.3470718686633	1356.3470718558956	12.510665837443364	2.4732664881835222	1356.3470717268422	1356.3470717840821	1356.3470719814934	1356.3470719814934	1356.3470719814934	1356.3470719814934	1356.3470719814934	1356.3470719814934	1356.3470719814934	1356.3470715936708	1356.347071490523	-5.106683961767671	1356.3470713942795	1356.347071568461	0.8353226450460242	685.3591656468834	685.3591656467835	1117.1866669211997	1117.1866669211997	1117.1866669211997	1117.1866669211997	1117.1866669211997	Thiamine	NH3-e0
Riboflavin##NH3-e0##Limosilactobacillus_reuteri_I49	-7.500000000071615	-7.500000000069162	-7.500000000069162	-7.500000000073443	0.0	-0.00048213071950878897	-0.00048213071950878897	2833.8735433026714	2073.2720076164546	1808.071229671053	1808.0712296705442	2042.0206078037584	2042.0206077845278	11.615523157994652	2.0457915551140937	2042.02060759005	2042.0206076763084	2042.0206079737718	2042.0206079737718	2042.0206079737718	2042.0206079737718	2042.0206079737718	2042.0206079737718	2042.0206079737718	2042.0206073906754	2042.0206072356377	-4.9019582908852	2042.020607091196	2042.0206073528473	-0.5241048097295744	1035.5387484703522	1035.538748470202	1694.7800003820823	1694.7800003820823	1694.7800003820823	1694.7800003820823	1694.7800003820823	Riboflavin	NH3-e0
PAN##NH3-e0##Limosilactobacillus_reuteri_I49	2448.263320572119	2448.2633205701645	2448.2633205701645	2448.263320570836	-0.10250202811015394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	NH3-e0
Pyruvate-e0##Pyruvate-e0##Limosilactobacillus_reuteri_I49	-1.0	-0.9999999999999989	-0.9999999999999989	-1.0000000000000007	-0.9999999999999998	-0.999999999999999	-0.999999999999999	-1.0	-0.9999999999999988	-1.0000000000000002	-0.9999999999999998	-0.9999999999999989	-1.0	-1.0000000000000002	-1.0	-1.0000000000000002	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999996	-1.0000000000000007	-1.0	-0.9999999999999991	-1.0	-0.9999999999999996	-0.9999999999999998	-1.0	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	Pyruvate-e0	Pyruvate-e0
Spermidine-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	2.000000000018253	2.00000000001798	2.00000000001798	2.000000000017918	2.0000000000156755	2.6629650242316596	2.6629650242316596	2.99999999997666	1.0000000000007931	0.33333333333094894	0.33333333333050963	0.9999999999985175	3.000000000032622	1.4968708224793619	0.925999835023951	0.9999999999832965	0.9999999999855005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.999999998983371	0.0	-0.7283933251231305	0.0	0.0	0.9263826890788348	0.4999999999818606	0.4999999999819485	1.9999999999856308	1.9999999999856308	1.9999999999856308	1.9999999999856308	1.9999999999856308	Spermidine-e0	Acetate-e0
Melitose-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-2.0000000000149343	-2.000000000014452	-2.000000000014452	-2.0000000000150684	-2.000000000016518	0.6518600969343802	0.6518600969343802	2.0000000000825255	0.0	-1.0000000000348028	-1.0000000000354614	0.0	3.0000000001068794	0.7453062337192724	0.1480003299543406	0.0	0.0	2.0000000006047705	2.0000000006047705	2.0000000006047705	2.0000000006047705	2.0000000006047705	2.0000000006047705	2.0000000006047705	-9.000000000988319	2.0000000000210036	0.5432133497491828	1.9999999999359648	2.0000000001701506	0.1472346218438469	1.0000000000124154	1.00000000001215	5.999999999979909	5.999999999979909	5.999999999979909	5.999999999979909	5.999999999979909	Melitose-e0	Acetate-e0
Folate-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-5.0000000000453415	-5.000000000043544	-5.000000000043544	-5.000000000045548	-5.000000000052698	-0.35924483036577115	-0.35924483036577115	-253.13519867960372	-0.768020107488287	87.24335032125599	87.24335032123236	9.64911318068047	-172.97639225307597	-0.25469376628116874	-0.33399851520739116	56.83978198631002	56.839781988686376	-707.2582651211949	-707.2582651211949	-707.2582651211949	-707.2582651211949	-707.2582651211949	-707.2582651211949	-707.2582651211949	4187.036166154446	-707.2582648642945	2.5408173726026058	-707.2582648141279	-707.2582649053192	0.5889384873750239	-163.3036500320649	-163.3036500320134	-54.846774715271835	-54.846774715271835	-54.846774715271835	-54.846774715271835	-54.846774715271835	Folate-e0	Acetate-e0
O2-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	1.9999999999932112	2.0000000000131912	2.0000000000131912	2.000000000016268	2.000000000009695	-4.629650242329851	-4.629650242329851	-7.999999999681028	1.0000000000004794	3.9999999999467133	3.999999999948667	1.000000000002301	-8.000000000009361	-1.2359187011555208	0.9259998350232171	0.9999999999934386	0.9999999999963526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000003034855	0.0	0.14567866502522447	0.0	0.0	0.9263826890782384	0.4999999999937479	0.4999999999935041	0.0	0.0	0.0	0.0	0.0	O2-e0	Acetate-e0
Urea-e0##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.0000000000086395	-1.000000000008615	-1.000000000008615	-1.0000000000086162	-1.000000000009466	-0.9999999999992564	-0.9999999999992564	-0.9999999999492222	0.0	0.33333333332188486	0.33333333332167175	0.0	-0.999999999990398	-0.2484354112395525	0.07400016497681482	0.0	0.0	1.0000000001305722	1.0000000001305722	1.0000000001305722	1.0000000001305722	1.0000000001305722	1.0000000001305722	1.0000000001305722	-1.0000000002973404	1.0000000000317129	0.7086426699496644	1.0000000000175508	1.0000000000430413	0.0736173109217688	0.5000000000056954	0.5000000000056121	0.0	0.0	0.0	0.0	0.0	Urea-e0	Acetate-e0
Sucrose##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.00000000000687	-1.0000000000066842	-1.0000000000066842	-1.0000000000071076	-1.0000000000081923	0.3259300484674855	0.3259300484674855	1.0000000000639342	0.0	-0.6666666666884414	-0.6666666666892851	0.0	2.00000000006945	0.4968708224795291	0.07400016497728303	0.0	0.0	1.00000000036594	1.00000000036594	1.00000000036594	1.00000000036594	1.00000000036594	1.00000000036594	1.00000000036594	-6.000000000499424	0.9999999999948255	-0.01975065517552955	0.9999999999338758	1.000000000089996	0.0736173109219722	0.500000000005632	0.5000000000052417	3.9999999999849885	3.9999999999849885	3.9999999999849885	3.9999999999849885	3.9999999999849885	Sucrose	Acetate-e0
Thiamine##Acetate-e0##Limosilactobacillus_reuteri_I49	-6.000000000061682	-6.000000000054264	-6.000000000054264	-6.000000000056451	-6.000000000065119	2.6185453150317386	2.6185453150317386	-503.2703973594959	-1.0360402149777184	174.15336730926353	174.15336730921405	19.298226361368535	-342.95278450628814	1.739047878676681	0.8880019797238912	115.67956397262094	115.67956397739324	-1418.516530243446	-1418.516530243446	-1418.516530243446	-1418.516530243446	-1418.516530243446	-1418.516530243446	-1418.516530243446	8387.072332311072	-1418.5165297287872	3.5581720506325674	-1418.5165296281912	-1418.5165298109544	2.7361731092191603	-327.60730006415565	-327.6073000640503	-111.69354943054627	-111.69354943054627	-111.69354943054627	-111.69354943054627	-111.69354943054627	Thiamine	Acetate-e0
Riboflavin##Acetate-e0##Limosilactobacillus_reuteri_I49	-1.000000000030519	-1.0000000000295648	-1.0000000000295648	-1.000000000031321	-1.000000000038531	3.6407551696329388	3.6407551696329388	-762.4055960392659	-1.8040603224678164	263.396717630616	263.3967176305434	29.447339542062547	-518.9291767596018	1.8663947618180297	1.0550012373279296	174.0193459589128	174.0193459661045	-2137.7747953667717	-2137.7747953667717	-2137.7747953667717	-2137.7747953667717	-2137.7747953667717	-2137.7747953667717	-2137.7747953667717	12604.608498467633	-2137.774794593024	0.2903326867987165	-2137.77479444205	-2137.774794716594	3.8312778991489482	-496.1609500962461	-496.16095009608796	-166.54032414584793	-166.54032414584793	-166.54032414584793	-166.54032414584793	-166.54032414584793	Riboflavin	Acetate-e0
PAN##Acetate-e0##Limosilactobacillus_reuteri_I49	986.6345329620724	986.6345329613079	986.6345329613079	986.6345329615837	986.6345329637928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Acetate-e0
PAN##L-Asparagine-e0##Limosilactobacillus_reuteri_I49	-16.661009646047678	-16.66100964603475	-16.66100964603475	-16.661009646033452	-16.661009646088587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	L-Asparagine-e0
PAN##Ca2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359791283	-0.7060625359787345	-0.7060625359787345	-0.7060625359788749	-0.7060625359770845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Ca2+-e0
PAN##Cu2+-e0##Limosilactobacillus_reuteri_I49	-0.7060625359761229	-0.7060625359753429	-0.7060625359753429	-0.7060625359757299	-0.7060625359789083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Cu2+-e0
PAN##Fe2+-e0##Limosilactobacillus_reuteri_I49	-1.706062535983945	-1.7060625359823265	-1.7060625359823265	-1.706062535982717	-1.706062535986308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PAN	Fe2+-e0
Spermidine-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-0.9999999999507897	-0.9999999999515204	-0.9999999999515204	-0.9999999999517322	0.0	0.006386134354505356	0.006386134354505356	0.0	0.0	0.0	0.0	0.0	0.0	0.057171023941788815	-0.00851461790879571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007165306459604791	0.0	0.0	-0.00861959120548034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermidine-e0	Fumarate-e0
Melitose-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-2.500000000037781	-2.5000000000365117	-2.5000000000365117	-2.5000000000380136	0.0	0.025544537418388972	0.025544537418388972	0.0	0.0	0.0	0.0	0.0	0.0	0.08575653591262664	0.01702923581838249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014330612919705216	0.0	0.0	0.01723918241064046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Fumarate-e0
Folate-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-8.50000000011128	-8.500000000106603	-8.500000000106603	-8.500000000111438	0.0	0.044702940482547804	0.044702940482547804	6.655169535625691	6.655169535713552	6.655169535736193	6.655169535734821	6.65516953586045	6.655169535809624	0.08575653591239032	0.07663156118169856	6.6551695352555065	6.655169535497207	6.655169536358045	6.655169536358045	6.655169536358045	6.655169536358045	6.655169536358045	6.655169536358045	6.655169536358045	6.655169534635038	6.655169534132611	-0.32722277186086496	6.655169533639438	6.655169534583286	0.0689567296426223	3.382147322994502	3.3821473229872505	3.3821473229923216	3.3821473229923216	3.3821473229923216	3.3821473229923216	3.3821473229923216	Folate-e0	Fumarate-e0
O2-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-9.000000000018398	-8.99999999996735	-8.99999999996735	-8.99999999995978	0.0	-0.06386134354447094	-0.06386134354447094	0.0	0.0	0.0	0.0	0.0	0.0	-0.2572696077369988	-0.008514617909009748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0014330612920501684	0.0	0.0	-0.00861959120536695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	O2-e0	Fumarate-e0
Urea-e0##Fumarate-e0##Limosilactobacillus_reuteri_I49	-1.50000000002173	-1.5000000000216387	-1.5000000000216387	-1.5000000000216014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02858551197079785	0.008514617909054004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002866122584008236	0.0	0.0	0.008619591205363396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urea-e0	Fumarate-e0
Sucrose##Fumarate-e0##Limosilactobacillus_reuteri_I49	-2.0000000000174576	-2.00000000001695	-2.00000000001695	-2.000000000017996	0.0	0.012772268709260308	0.012772268709260308	0.0	0.0	0.0	0.0	0.0	0.0	0.057171023941768914	0.008514617909249228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010031429043759922	0.0	0.0	0.008619591205316576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sucrose	Fumarate-e0
Thiamine##Fumarate-e0##Limosilactobacillus_reuteri_I49	-10.500000000147862	-10.5000000001288	-10.5000000001288	-10.500000000134234	-0.9999999999998003	-0.9169802533902085	-0.9169802533902085	12.310339071258099	12.310339071433038	12.310339071478237	12.31033907147531	12.310339071726053	12.310339071623876	-0.7999014162044518	-0.8978245850909873	12.310339070511235	12.310339070996632	12.310339072724997	12.310339072724997	12.310339072724997	12.310339072724997	12.310339072724997	12.310339072724997	12.310339072724997	12.310339069273336	12.310339068266735	-1.6788075856853821	12.310339067277857	12.310339069169387	-0.913804087946884	5.764294645989435	5.764294645974837	5.764294645984763	5.764294645984763	5.764294645984763	5.764294645984763	5.764294645984763	Thiamine	Fumarate-e0
Riboflavin##Fumarate-e0##Limosilactobacillus_reuteri_I49	-7.500000000072048	-7.5000000000696	-7.5000000000696	-7.500000000073905	0.0	0.044702940482363694	0.044702940482363694	19.96550860688768	19.965508607152746	19.965508607220947	19.965508607216695	19.965508607595492	19.96550860744167	0.15722031583954385	0.0638596343182991	19.965508605764956	19.96550860649645	19.965508609100755	19.965508609100755	19.965508609100755	19.965508609100755	19.965508609100755	19.965508609100755	19.965508609100755	19.965508603910752	19.965508602398074	-1.0669354624550962	19.96550860091381	19.965508603755683	0.038788160423863155	10.146441968984632	10.146441968962677	10.146441968978525	10.146441968978525	10.146441968978525	10.146441968978525	10.146441968978525	Riboflavin	Fumarate-e0
